timestamp,open,high,low,close
2024-08-25 03:30:03,1.574,1.574,1.5724,1.5737
2024-08-25 03:35:00,1.5726,1.5726,1.5686,1.5686
2024-08-25 03:40:01,1.5685,1.5695,1.5638,1.5638
2024-08-25 03:45:03,1.5632,1.5644,1.5571,1.5581
2024-08-25 03:50:00,1.5601,1.5654,1.5587,1.562
2024-08-25 03:55:01,1.5659,1.5693,1.5604,1.5636
2024-08-25 04:00:03,1.5608,1.5732,1.5608,1.5731
2024-08-25 04:05:00,1.5668,1.5673,1.562,1.5623
2024-08-25 04:10:03,1.5609,1.568,1.5556,1.5602
2024-08-25 04:15:00,1.559,1.559,1.5563,1.5573
2024-08-25 04:20:02,1.5572,1.5618,1.556,1.5618
2024-08-25 04:25:00,1.5622,1.5639,1.5613,1.5629
2024-08-25 04:30:00,1.5632,1.5637,1.5622,1.5637
2024-08-25 04:35:03,1.5623,1.565,1.5611,1.5645
2024-08-25 04:40:00,1.5692,1.5692,1.5663,1.5681
2024-08-25 04:45:00,1.5684,1.57,1.5671,1.5698
2024-08-25 04:50:03,1.5714,1.5729,1.5702,1.5711
2024-08-25 04:55:00,1.5719,1.5723,1.5702,1.5708
2024-08-25 05:00:02,1.5726,1.5737,1.5716,1.5733
2024-08-25 05:05:02,1.5724,1.5728,1.5705,1.5715
2024-08-25 05:10:00,1.5715,1.5733,1.5712,1.5716
2024-08-25 05:15:01,1.5716,1.5734,1.5716,1.5725
2024-08-25 05:20:03,1.5721,1.5732,1.5708,1.5712
2024-08-25 05:25:01,1.5709,1.5732,1.5709,1.5719
2024-08-25 05:30:01,1.5726,1.5727,1.5673,1.5682
2024-08-25 05:35:01,1.566,1.5671,1.5655,1.5662
2024-08-25 05:40:02,1.568,1.5694,1.5661,1.5661
2024-08-25 05:45:04,1.5661,1.5663,1.5636,1.5636
2024-08-25 05:50:00,1.5653,1.5667,1.5646,1.5646
2024-08-25 05:55:00,1.5647,1.5658,1.5639,1.5642
2024-08-25 06:00:02,1.5647,1.5674,1.5647,1.5674
2024-08-25 06:05:00,1.5675,1.57,1.5674,1.5685
2024-08-25 06:10:00,1.5688,1.5688,1.5628,1.5628
2024-08-25 06:15:02,1.5615,1.5655,1.5612,1.5649
2024-08-25 06:20:04,1.5624,1.5628,1.5574,1.5575
2024-08-25 06:25:01,1.5574,1.5606,1.5574,1.5597
2024-08-25 06:30:04,1.561,1.5618,1.5576,1.5587
2024-08-25 06:35:00,1.5578,1.561,1.5564,1.561
2024-08-25 06:40:02,1.5635,1.5646,1.5618,1.5628
2024-08-25 06:45:03,1.5613,1.5613,1.5571,1.559
2024-08-25 06:50:00,1.5589,1.5626,1.5589,1.5602
2024-08-25 06:55:02,1.5619,1.5619,1.5574,1.5574
2024-08-25 07:00:04,1.5564,1.56,1.5564,1.5599
2024-08-25 07:05:00,1.5584,1.5585,1.5539,1.5545
2024-08-25 07:10:01,1.5544,1.5547,1.5513,1.5518
2024-08-25 07:15:04,1.5478,1.5489,1.5436,1.5459
2024-08-25 07:20:01,1.5469,1.5469,1.5409,1.5422
2024-08-25 07:25:03,1.5439,1.5516,1.5402,1.5516
2024-08-25 07:30:05,1.552,1.552,1.5456,1.5463
2024-08-25 07:35:00,1.5426,1.5444,1.5386,1.5388
2024-08-25 07:40:02,1.539,1.5392,1.5278,1.5286
2024-08-25 07:45:00,1.5299,1.5311,1.5263,1.5284
2024-08-25 07:50:01,1.5329,1.533,1.5256,1.5282
2024-08-25 07:55:02,1.5277,1.5343,1.5277,1.5343
2024-08-25 08:00:00,1.532,1.5333,1.5289,1.5331
2024-08-25 08:05:02,1.5303,1.532,1.5235,1.526
2024-08-25 08:10:03,1.5307,1.5399,1.5307,1.5354
2024-08-25 08:15:00,1.5368,1.5388,1.5345,1.5388
2024-08-25 08:20:01,1.541,1.5448,1.5392,1.5446
2024-08-25 08:25:03,1.5447,1.5459,1.5419,1.544
2024-08-25 08:30:01,1.5444,1.5487,1.5444,1.5484
2024-08-25 08:35:01,1.5483,1.5483,1.5433,1.5459
2024-08-25 08:40:01,1.545,1.5478,1.544,1.5478
2024-08-25 08:45:02,1.5478,1.5487,1.5447,1.5449
2024-08-25 08:50:01,1.5448,1.5456,1.5437,1.5444
2024-08-25 08:55:00,1.5435,1.546,1.543,1.546
2024-08-25 09:00:03,1.5454,1.5459,1.5428,1.545
2024-08-25 09:05:00,1.5489,1.5494,1.5441,1.5447
2024-08-25 09:10:02,1.5481,1.5489,1.5408,1.5408
2024-08-25 09:15:00,1.5412,1.5437,1.5412,1.5437
2024-08-25 09:20:03,1.5428,1.5432,1.54,1.5428
2024-08-25 09:25:05,1.5434,1.5455,1.5421,1.5439
2024-08-25 09:30:00,1.5441,1.545,1.5425,1.5425
2024-08-25 09:35:03,1.5408,1.5458,1.5394,1.5458
2024-08-25 09:40:00,1.5449,1.5449,1.5411,1.5442
2024-08-25 09:45:01,1.5453,1.5493,1.5448,1.549
2024-08-25 09:50:03,1.55,1.5509,1.5483,1.5492
2024-08-25 09:55:02,1.5501,1.5517,1.549,1.5512
2024-08-25 10:00:01,1.5513,1.5518,1.5506,1.5506
2024-08-25 10:05:04,1.5518,1.5518,1.5492,1.5492
2024-08-25 10:10:04,1.5491,1.5493,1.5471,1.5476
2024-08-25 10:15:00,1.5502,1.5513,1.5489,1.5511
2024-08-25 10:20:02,1.5523,1.5551,1.5516,1.5529
2024-08-25 10:25:03,1.5518,1.5523,1.5487,1.549
2024-08-25 10:30:00,1.5485,1.5501,1.548,1.55
2024-08-25 10:35:01,1.5505,1.5516,1.5482,1.5482
2024-08-25 10:40:03,1.5478,1.5478,1.5432,1.5443
2024-08-25 10:45:01,1.5445,1.5469,1.5442,1.5469
2024-08-25 10:50:03,1.5477,1.5489,1.5472,1.5489
2024-08-25 10:55:02,1.5499,1.5499,1.5465,1.5469
2024-08-25 11:00:04,1.5479,1.5498,1.5476,1.5489
2024-08-25 11:05:01,1.5504,1.5552,1.5504,1.5549
2024-08-25 11:10:02,1.554,1.5558,1.5526,1.5552
2024-08-25 11:15:04,1.5534,1.5585,1.5534,1.5572
2024-08-25 11:20:00,1.5592,1.5593,1.5562,1.5579
2024-08-25 11:25:02,1.5563,1.557,1.555,1.5552
2024-08-25 11:30:04,1.5548,1.5601,1.5546,1.5596
2024-08-25 11:35:02,1.5617,1.5688,1.5608,1.5684
2024-08-25 11:40:01,1.564,1.5661,1.5631,1.5661
2024-08-25 11:45:02,1.565,1.5653,1.5632,1.5638
2024-08-25 11:50:05,1.5617,1.568,1.5617,1.568
2024-08-25 11:55:01,1.5678,1.5685,1.5635,1.5635
2024-08-25 12:00:02,1.5632,1.564,1.561,1.5611
2024-08-25 12:05:03,1.5612,1.5659,1.5611,1.5651
2024-08-25 12:10:01,1.5652,1.5663,1.5637,1.5655
2024-08-25 12:15:03,1.5626,1.5638,1.5614,1.5638
2024-08-25 12:20:00,1.5647,1.566,1.5607,1.5613
2024-08-25 12:25:02,1.5595,1.5605,1.5572,1.5583
2024-08-25 12:30:05,1.5565,1.559,1.5556,1.5567
2024-08-25 12:35:01,1.5588,1.5625,1.5586,1.5612
2024-08-25 12:40:02,1.561,1.561,1.5584,1.5586
2024-08-25 12:45:04,1.559,1.5622,1.559,1.562
2024-08-25 12:50:01,1.5609,1.563,1.5602,1.5628
2024-08-25 12:55:03,1.5613,1.5619,1.5591,1.5607
2024-08-25 13:00:00,1.5606,1.5606,1.5588,1.5596
2024-08-25 13:05:02,1.5601,1.5607,1.5592,1.5597
2024-08-25 13:10:04,1.5622,1.5633,1.5609,1.5622
2024-08-25 13:15:01,1.5601,1.561,1.5582,1.5604
2024-08-25 13:20:03,1.5585,1.5651,1.5584,1.5644
2024-08-25 13:25:00,1.5639,1.5671,1.5634,1.5669
2024-08-25 13:30:02,1.5676,1.573,1.5664,1.5722
2024-08-25 13:35:00,1.571,1.574,1.571,1.5734
2024-08-25 13:40:01,1.572,1.5749,1.5679,1.5694
2024-08-25 13:45:03,1.5666,1.5666,1.5587,1.5588
2024-08-25 13:50:01,1.559,1.5626,1.5587,1.5612
2024-08-25 13:55:03,1.5597,1.5603,1.5581,1.5601
2024-08-25 14:00:01,1.5614,1.5628,1.5601,1.5607
2024-08-25 14:05:02,1.5614,1.5653,1.5608,1.5653
2024-08-25 14:10:02,1.5646,1.5667,1.563,1.563
2024-08-25 14:15:03,1.5631,1.5669,1.5628,1.5665
2024-08-25 14:20:00,1.5666,1.5678,1.5628,1.5663
2024-08-25 14:25:02,1.568,1.568,1.5619,1.5622
2024-08-25 14:30:00,1.5608,1.5611,1.5588,1.5589
2024-08-25 14:35:00,1.5591,1.5655,1.5586,1.564
2024-08-25 14:40:01,1.5643,1.569,1.5642,1.5684
2024-08-25 14:45:03,1.5666,1.5691,1.5666,1.5688
2024-08-25 14:50:01,1.5701,1.5704,1.5628,1.5628
2024-08-25 14:55:00,1.5629,1.5629,1.5603,1.5617
2024-08-25 15:00:01,1.5631,1.5632,1.5623,1.5626
2024-08-25 15:05:02,1.561,1.5647,1.5605,1.5647
2024-08-25 15:10:03,1.5636,1.5636,1.5618,1.5633
2024-08-25 15:15:02,1.5631,1.5687,1.5625,1.5687
2024-08-25 15:20:02,1.5694,1.5712,1.5687,1.5707
2024-08-25 15:25:00,1.5716,1.5721,1.5672,1.5672
2024-08-25 15:30:02,1.5692,1.5727,1.5692,1.5707
2024-08-25 15:35:01,1.5713,1.5714,1.5642,1.5643
2024-08-25 15:40:04,1.5628,1.563,1.559,1.5605
2024-08-25 15:45:00,1.5597,1.5636,1.5595,1.563
2024-08-25 15:50:03,1.5608,1.5608,1.5563,1.5585
2024-08-25 15:55:00,1.5589,1.5627,1.5587,1.5622
2024-08-25 16:00:00,1.5624,1.564,1.5554,1.5592
2024-08-25 16:05:01,1.5585,1.5671,1.5585,1.5671
2024-08-25 16:10:02,1.5682,1.5684,1.5627,1.5643
2024-08-25 16:15:00,1.5622,1.5622,1.5569,1.5574
2024-08-25 16:20:00,1.5588,1.5617,1.5564,1.559
2024-08-25 16:25:00,1.5584,1.5584,1.5525,1.5525
2024-08-25 16:30:04,1.5516,1.5532,1.5501,1.5515
2024-08-25 16:35:02,1.5541,1.5568,1.5532,1.5563
2024-08-25 16:40:03,1.5539,1.5539,1.5497,1.5505
2024-08-25 16:45:00,1.5488,1.5521,1.5475,1.5521
2024-08-25 16:50:00,1.5529,1.5529,1.5475,1.5502
2024-08-25 16:55:00,1.5484,1.5502,1.548,1.5481
2024-08-25 17:00:01,1.5477,1.5497,1.5468,1.5487
2024-08-25 17:05:05,1.5493,1.5515,1.5486,1.5514
2024-08-25 17:10:04,1.554,1.554,1.549,1.552
2024-08-25 17:15:03,1.5547,1.5564,1.5533,1.5547
2024-08-25 17:20:02,1.5539,1.5541,1.5498,1.5504
2024-08-25 17:25:02,1.5504,1.552,1.5495,1.5496
2024-08-25 17:30:04,1.5482,1.5496,1.5467,1.549
2024-08-25 17:35:01,1.5488,1.5511,1.5477,1.55
2024-08-25 17:40:01,1.5486,1.551,1.5473,1.551
2024-08-25 17:45:00,1.5508,1.5529,1.5508,1.5521
2024-08-25 17:50:00,1.5515,1.5515,1.548,1.548
2024-08-25 17:55:03,1.5488,1.5512,1.5488,1.5506
2024-08-25 18:00:02,1.5517,1.5519,1.5496,1.5506
2024-08-25 18:05:03,1.5501,1.5522,1.5496,1.5518
2024-08-25 18:10:02,1.5519,1.5519,1.548,1.548
2024-08-25 18:15:04,1.5486,1.5491,1.5476,1.5486
2024-08-25 18:20:01,1.5496,1.5519,1.5496,1.5511
2024-08-25 18:25:01,1.5503,1.5509,1.5494,1.5509
2024-08-25 18:30:00,1.5488,1.5498,1.5484,1.5487
2024-08-25 18:35:04,1.5484,1.5516,1.5484,1.5515
2024-08-25 18:40:04,1.5529,1.5533,1.5512,1.5519
2024-08-25 18:45:03,1.5521,1.5542,1.5521,1.5537
2024-08-25 18:50:00,1.5526,1.5538,1.5495,1.5496
2024-08-25 18:55:03,1.5493,1.551,1.5418,1.5437
2024-08-25 19:00:00,1.5454,1.5479,1.5439,1.5439
2024-08-25 19:05:02,1.5432,1.5448,1.5424,1.5447
2024-08-25 19:10:00,1.5453,1.5463,1.5444,1.5463
2024-08-25 19:15:00,1.5458,1.5492,1.5454,1.5491
2024-08-25 19:20:02,1.5483,1.5498,1.5459,1.5459
2024-08-25 19:25:00,1.5479,1.5501,1.5479,1.5492
2024-08-25 19:30:01,1.5494,1.5502,1.5484,1.5489
2024-08-25 19:35:00,1.5482,1.55,1.5477,1.55
2024-08-25 19:40:00,1.5499,1.5499,1.5462,1.5462
2024-08-25 19:45:01,1.5475,1.549,1.5455,1.5463
2024-08-25 19:50:00,1.5457,1.5476,1.5452,1.5473
2024-08-25 19:55:00,1.5462,1.5465,1.5454,1.5465
2024-08-25 20:00:03,1.5462,1.5481,1.5455,1.5478
2024-08-25 20:05:00,1.5493,1.5493,1.5475,1.5483
2024-08-25 20:10:03,1.5489,1.5493,1.5476,1.549
2024-08-25 20:15:03,1.5508,1.5515,1.5492,1.5509
2024-08-25 20:20:01,1.5508,1.5511,1.5452,1.5452
2024-08-25 20:25:03,1.5443,1.5464,1.5443,1.5464
2024-08-25 20:30:01,1.5462,1.5464,1.5445,1.5456
2024-08-25 20:35:01,1.5457,1.5495,1.5457,1.5493
2024-08-25 20:40:00,1.5476,1.5485,1.5459,1.5462
2024-08-25 20:45:01,1.5474,1.5505,1.5474,1.5479
2024-08-25 20:50:01,1.548,1.5491,1.548,1.5486
2024-08-25 20:55:01,1.549,1.549,1.546,1.5483
2024-08-25 21:00:05,1.5486,1.5486,1.5467,1.5473
2024-08-25 21:05:01,1.5469,1.5498,1.5463,1.5486
2024-08-25 21:10:00,1.5494,1.5547,1.549,1.5546
2024-08-25 21:15:03,1.5541,1.5602,1.5534,1.5601
2024-08-25 21:20:00,1.5638,1.568,1.5635,1.5668
2024-08-25 21:25:03,1.5704,1.572,1.5655,1.5655
2024-08-25 21:30:04,1.5657,1.5676,1.5633,1.5661
2024-08-25 21:35:01,1.5672,1.5672,1.5616,1.5656
2024-08-25 21:40:01,1.5646,1.5655,1.564,1.5642
2024-08-25 21:45:03,1.5647,1.5647,1.5616,1.5616
2024-08-25 21:50:00,1.561,1.5616,1.561,1.5614
2024-08-25 21:55:01,1.5622,1.564,1.5622,1.5638
2024-08-25 22:00:03,1.5664,1.5668,1.5613,1.5627
2024-08-25 22:05:01,1.566,1.5683,1.566,1.5665
2024-08-25 22:10:02,1.5648,1.5664,1.5602,1.5664
2024-08-25 22:15:00,1.5696,1.571,1.5687,1.5697
2024-08-25 22:20:00,1.5702,1.5702,1.5661,1.5663
2024-08-25 22:25:02,1.567,1.5675,1.5613,1.5622
2024-08-25 22:30:00,1.5608,1.5622,1.5607,1.5615
2024-08-25 22:35:02,1.5606,1.564,1.5601,1.5607
2024-08-25 22:40:01,1.5589,1.5614,1.5578,1.5581
2024-08-25 22:45:00,1.5598,1.5608,1.5588,1.5588
2024-08-25 22:50:02,1.5589,1.5589,1.5567,1.5576
2024-08-25 22:55:03,1.5564,1.5578,1.5562,1.5577
2024-08-25 23:00:01,1.5599,1.563,1.5597,1.5612
2024-08-25 23:05:01,1.5612,1.5664,1.5609,1.5664
2024-08-25 23:10:03,1.5685,1.5686,1.5642,1.5652
2024-08-25 23:15:02,1.5649,1.5709,1.5647,1.5665
2024-08-25 23:20:01,1.5678,1.5678,1.5594,1.5594
2024-08-25 23:25:04,1.5586,1.5611,1.5568,1.5611
2024-08-25 23:30:00,1.5615,1.5718,1.5615,1.5649
2024-08-25 23:35:01,1.563,1.5652,1.5621,1.5639
2024-08-25 23:40:01,1.5623,1.5649,1.5605,1.5615
2024-08-25 23:45:00,1.5603,1.5607,1.5551,1.558
2024-08-25 23:50:02,1.5564,1.558,1.5482,1.5489
2024-08-25 23:55:00,1.5489,1.5499,1.5468,1.5473
2024-08-26 00:00:00,1.5476,1.5518,1.5472,1.5509
2024-08-26 00:05:01,1.5548,1.5609,1.5548,1.5606
2024-08-26 00:10:03,1.5623,1.565,1.5607,1.5611
2024-08-26 00:15:00,1.5615,1.565,1.5571,1.5591
2024-08-26 00:20:02,1.5588,1.5646,1.5586,1.5613
2024-08-26 00:25:03,1.5601,1.5614,1.5588,1.5607
2024-08-26 00:30:04,1.5604,1.5621,1.5591,1.562
2024-08-26 00:35:01,1.5607,1.5639,1.5601,1.5623
2024-08-26 00:40:03,1.5609,1.561,1.553,1.553
2024-08-26 00:45:05,1.5506,1.5519,1.5477,1.5483
2024-08-26 00:50:00,1.5494,1.5528,1.5489,1.5505
2024-08-26 00:55:03,1.5485,1.5522,1.5431,1.5522
2024-08-26 01:00:04,1.5528,1.5528,1.55,1.55
2024-08-26 01:05:00,1.5502,1.5508,1.5429,1.545
2024-08-26 01:10:02,1.5448,1.5448,1.5396,1.5416
2024-08-26 01:15:03,1.5434,1.5449,1.5411,1.5447
2024-08-26 01:20:04,1.5446,1.5475,1.543,1.5466
2024-08-26 01:25:01,1.5461,1.5482,1.5454,1.5454
2024-08-26 01:30:02,1.5469,1.5495,1.5464,1.5472
2024-08-26 01:35:05,1.5462,1.5464,1.5435,1.5438
2024-08-26 01:40:00,1.543,1.5451,1.5397,1.5404
2024-08-26 01:45:02,1.5404,1.542,1.5338,1.5366
2024-08-26 01:50:03,1.5377,1.5388,1.5369,1.5369
2024-08-26 01:55:00,1.5317,1.5343,1.5313,1.5324
2024-08-26 02:00:01,1.5342,1.536,1.5332,1.5342
2024-08-26 02:05:04,1.5356,1.5375,1.5345,1.5351
2024-08-26 02:10:00,1.5326,1.535,1.5295,1.5324
2024-08-26 02:15:01,1.5314,1.5336,1.5305,1.5336
2024-08-26 02:20:02,1.535,1.5355,1.5315,1.5315
2024-08-26 02:25:04,1.5287,1.5359,1.5287,1.5351
2024-08-26 02:30:00,1.5381,1.5403,1.5361,1.5367
2024-08-26 02:35:02,1.5368,1.5413,1.5366,1.5387
2024-08-26 02:40:03,1.5372,1.5373,1.5343,1.535
2024-08-26 02:45:00,1.5362,1.5375,1.5348,1.5364
2024-08-26 02:50:01,1.5341,1.5368,1.5337,1.5368
2024-08-26 02:55:03,1.5387,1.54,1.5376,1.54
2024-08-26 03:00:00,1.5398,1.542,1.5395,1.542
2024-08-26 03:05:01,1.542,1.5508,1.5416,1.545
2024-08-26 03:10:03,1.5473,1.5473,1.5437,1.5452
2024-08-26 03:15:00,1.5468,1.547,1.5445,1.5465
2024-08-26 03:20:03,1.5475,1.5499,1.5475,1.5482
2024-08-26 03:25:00,1.5467,1.5492,1.5455,1.5492
2024-08-26 03:30:02,1.5484,1.5486,1.5473,1.5481
2024-08-26 03:35:04,1.5476,1.5512,1.5473,1.5501
2024-08-26 03:40:00,1.5505,1.5505,1.5472,1.5476
2024-08-26 03:45:00,1.5502,1.5502,1.5474,1.5493
2024-08-26 03:50:02,1.5496,1.5497,1.5478,1.5478
2024-08-26 03:55:00,1.5473,1.5484,1.5471,1.5479
2024-08-26 04:00:01,1.5488,1.5488,1.5472,1.5483
2024-08-26 04:05:05,1.5501,1.5516,1.5483,1.5504
2024-08-26 04:10:00,1.5501,1.5508,1.5461,1.5501
2024-08-26 04:15:00,1.5485,1.5487,1.547,1.5475
2024-08-26 04:20:00,1.5457,1.5527,1.5455,1.5524
2024-08-26 04:25:01,1.5552,1.5559,1.5534,1.5546
2024-08-26 04:30:05,1.5561,1.5593,1.5556,1.5577
2024-08-26 04:35:01,1.5577,1.5605,1.5557,1.5557
2024-08-26 04:40:00,1.5554,1.5554,1.5526,1.5544
2024-08-26 04:45:00,1.5536,1.5544,1.551,1.5512
2024-08-26 04:50:02,1.5503,1.5521,1.5499,1.5509
2024-08-26 04:55:00,1.5522,1.5523,1.5508,1.5508
2024-08-26 05:00:00,1.5499,1.5522,1.549,1.5518
2024-08-26 05:05:02,1.5512,1.5542,1.5511,1.5529
2024-08-26 05:10:03,1.5528,1.5542,1.5513,1.5518
2024-08-26 05:15:01,1.5513,1.5521,1.5501,1.5501
2024-08-26 05:20:00,1.5526,1.5537,1.5509,1.5528
2024-08-26 05:25:00,1.5498,1.5498,1.5474,1.5479
2024-08-26 05:30:00,1.5476,1.5476,1.5421,1.5421
2024-08-26 05:35:03,1.5418,1.5449,1.5418,1.5447
2024-08-26 05:40:04,1.5449,1.5459,1.5438,1.544
2024-08-26 05:45:00,1.5438,1.5439,1.5416,1.5438
2024-08-26 05:50:02,1.5421,1.5423,1.5411,1.5419
2024-08-26 05:55:00,1.5439,1.5441,1.5413,1.5415
2024-08-26 06:00:00,1.5413,1.5417,1.5394,1.5398
2024-08-26 06:05:02,1.5409,1.5428,1.5381,1.5397
2024-08-26 06:10:04,1.5388,1.539,1.5366,1.5377
2024-08-26 06:15:00,1.5355,1.5355,1.5324,1.5335
2024-08-26 06:20:02,1.5334,1.5337,1.5312,1.532
2024-08-26 06:25:01,1.5353,1.5364,1.5333,1.5352
2024-08-26 06:30:04,1.5365,1.5365,1.5333,1.5345
2024-08-26 06:35:00,1.5368,1.5395,1.5366,1.5395
2024-08-26 06:40:02,1.5391,1.5404,1.5376,1.5404
2024-08-26 06:45:02,1.5419,1.5428,1.5379,1.5379
2024-08-26 06:50:05,1.5393,1.5415,1.5393,1.5394
2024-08-26 06:55:02,1.5347,1.5409,1.5345,1.5401
2024-08-26 07:00:04,1.5377,1.5393,1.5359,1.539
2024-08-26 07:05:00,1.5392,1.5394,1.5369,1.5375
2024-08-26 07:10:03,1.5357,1.5359,1.5325,1.5336
2024-08-26 07:15:04,1.5346,1.5387,1.532,1.5387
2024-08-26 07:20:00,1.5393,1.543,1.539,1.5407
2024-08-26 07:25:01,1.5424,1.5429,1.5389,1.5389
2024-08-26 07:30:02,1.5407,1.5429,1.5402,1.5423
2024-08-26 07:35:05,1.5417,1.546,1.5417,1.546
2024-08-26 07:40:02,1.5438,1.5456,1.5435,1.5453
2024-08-26 07:45:01,1.5455,1.5458,1.5389,1.539
2024-08-26 07:50:03,1.5403,1.542,1.5393,1.5398
2024-08-26 07:55:03,1.5401,1.5403,1.5363,1.5375
2024-08-26 08:00:02,1.5384,1.539,1.5363,1.5367
2024-08-26 08:05:03,1.5356,1.5399,1.5354,1.5399
2024-08-26 08:10:00,1.541,1.5438,1.541,1.5431
2024-08-26 08:15:00,1.5429,1.5443,1.5429,1.5443
2024-08-26 08:20:03,1.5428,1.5436,1.5402,1.5419
2024-08-26 08:25:00,1.5402,1.5415,1.5377,1.5377
2024-08-26 08:30:02,1.5388,1.5394,1.5381,1.5384
2024-08-26 08:35:05,1.5384,1.5397,1.5351,1.5351
2024-08-26 08:40:01,1.533,1.5361,1.5329,1.5354
2024-08-26 08:45:02,1.534,1.5345,1.5319,1.5321
2024-08-26 08:50:04,1.5324,1.5338,1.5319,1.5336
2024-08-26 08:55:00,1.5333,1.5344,1.5327,1.5332
2024-08-26 09:00:04,1.5338,1.5354,1.5334,1.5344
2024-08-26 09:05:00,1.5337,1.5337,1.5318,1.5323
2024-08-26 09:10:00,1.5318,1.5323,1.5311,1.5313
2024-08-26 09:15:03,1.5318,1.5318,1.5301,1.5308
2024-08-26 09:20:00,1.528,1.5345,1.5271,1.5345
2024-08-26 09:25:03,1.5338,1.5352,1.5311,1.5311
2024-08-26 09:30:00,1.5295,1.5308,1.5292,1.5301
2024-08-26 09:35:02,1.5289,1.5355,1.5263,1.5326
2024-08-26 09:40:06,1.5315,1.5392,1.5315,1.5361
2024-08-26 09:45:01,1.5374,1.5374,1.5334,1.5358
2024-08-26 09:50:04,1.5345,1.5383,1.5339,1.5373
2024-08-26 09:55:00,1.5389,1.5409,1.5389,1.5408
2024-08-26 10:00:01,1.5411,1.5417,1.5393,1.5414
2024-08-26 10:05:04,1.5406,1.5444,1.5399,1.5436
2024-08-26 10:10:00,1.5433,1.545,1.5414,1.5438
2024-08-26 10:15:02,1.543,1.5438,1.5411,1.5429
2024-08-26 10:20:01,1.5427,1.5444,1.5413,1.5434
2024-08-26 10:25:00,1.5445,1.5445,1.5425,1.544
2024-08-26 10:30:04,1.5446,1.5446,1.5434,1.5441
2024-08-26 10:35:02,1.544,1.5457,1.5416,1.5416
2024-08-26 10:40:02,1.5423,1.5423,1.5381,1.5411
2024-08-26 10:45:02,1.5433,1.5433,1.5384,1.5384
2024-08-26 10:50:03,1.5392,1.5392,1.5352,1.5352
2024-08-26 10:55:00,1.5345,1.5345,1.5315,1.5339
2024-08-26 11:00:08,1.5323,1.5342,1.532,1.533
2024-08-26 11:05:00,1.5315,1.5357,1.5298,1.5353
2024-08-26 11:10:01,1.5344,1.5369,1.5331,1.5348
2024-08-26 11:15:00,1.5373,1.539,1.5359,1.5384
2024-08-26 11:20:00,1.5367,1.5371,1.5339,1.5339
2024-08-26 11:25:01,1.5359,1.5378,1.5359,1.5371
2024-08-26 11:30:01,1.54,1.5427,1.54,1.541
2024-08-26 11:35:04,1.542,1.5424,1.5392,1.5399
2024-08-26 11:40:01,1.5383,1.5388,1.5377,1.5377
2024-08-26 11:45:03,1.5374,1.5385,1.5364,1.5376
2024-08-26 11:50:00,1.5366,1.5369,1.535,1.535
2024-08-26 11:55:01,1.5352,1.5357,1.5344,1.535
2024-08-26 12:00:03,1.5341,1.5341,1.5316,1.5318
2024-08-26 12:05:00,1.5333,1.5343,1.5296,1.5312
2024-08-26 12:10:02,1.5332,1.5332,1.5314,1.5325
2024-08-26 12:15:03,1.5323,1.5345,1.532,1.5335
2024-08-26 12:20:00,1.5327,1.5327,1.5294,1.5301
2024-08-26 12:25:02,1.5317,1.5327,1.5278,1.5301
2024-08-26 12:30:03,1.5285,1.5301,1.5283,1.5291
2024-08-26 12:35:00,1.528,1.5288,1.5251,1.5251
2024-08-26 12:40:01,1.525,1.5255,1.5236,1.5239
2024-08-26 12:45:03,1.5237,1.524,1.5154,1.5155
2024-08-26 12:50:05,1.5171,1.52,1.5161,1.5166
2024-08-26 12:55:03,1.515,1.516,1.5118,1.5159
2024-08-26 13:00:01,1.5196,1.5196,1.5169,1.5176
2024-08-26 13:05:00,1.516,1.5161,1.5123,1.5149
2024-08-26 13:10:03,1.5184,1.5255,1.5184,1.5254
2024-08-26 13:15:00,1.5269,1.5298,1.5268,1.527
2024-08-26 13:20:01,1.5274,1.5294,1.5262,1.5293
2024-08-26 13:25:00,1.5292,1.5295,1.525,1.5257
2024-08-26 13:30:02,1.5265,1.5301,1.5265,1.5283
2024-08-26 13:35:04,1.5272,1.5312,1.5248,1.5254
2024-08-26 13:40:06,1.5253,1.5294,1.5251,1.5294
2024-08-26 13:45:01,1.524,1.524,1.5188,1.5191
2024-08-26 13:50:04,1.5172,1.5228,1.5149,1.5225
2024-08-26 13:55:00,1.5239,1.5248,1.5207,1.521
2024-08-26 14:00:02,1.5238,1.5276,1.523,1.5257
2024-08-26 14:05:04,1.5273,1.53,1.5242,1.5296
2024-08-26 14:10:00,1.5294,1.53,1.5211,1.5239
2024-08-26 14:15:02,1.5218,1.522,1.5184,1.519
2024-08-26 14:20:04,1.5158,1.5187,1.5157,1.5162
2024-08-26 14:25:00,1.5188,1.5191,1.5135,1.5191
2024-08-26 14:30:02,1.5239,1.5255,1.5212,1.523
2024-08-26 14:35:04,1.5258,1.5258,1.5218,1.5239
2024-08-26 14:40:00,1.5249,1.5251,1.5166,1.5166
2024-08-26 14:45:01,1.5206,1.5206,1.5183,1.52
2024-08-26 14:50:03,1.5189,1.5258,1.5189,1.5258
2024-08-26 14:55:04,1.526,1.5297,1.5257,1.5288
2024-08-26 15:00:00,1.5281,1.5302,1.5268,1.5302
2024-08-26 15:05:03,1.5276,1.5276,1.5231,1.5251
2024-08-26 15:10:00,1.5234,1.5244,1.5215,1.5227
